timestamp,station_name,station_id,air_temperature,relative_humidity,wind_speed,rainfall
2024-04-01T00:00:00,Ang Mo Kio Avenue 5,S109,28.0,79.8,3.5,
2024-04-01T00:00:00,Banyan Road,S117,28.8,78.1,2.4,
2024-04-01T00:00:00,Clementi Road,S50,27.6,99.4,2.9,
2024-04-01T00:00:00,East Coast Parkway,S107,29.4,75.1,5.9,
2024-04-01T00:00:00,Kim Chuan Road,S43,28.8,76.8,5.1,
2024-04-01T00:00:00,Nanyang Avenue,S44,27.4,88.0,,
2024-04-01T00:00:00,Old Choa Chu Kang Road,S121,27.1,92.8,2.6,
2024-04-01T00:00:00,Scotts Road,S111,28.1,79.5,1.5,
2024-04-01T00:00:00,Tuas South Avenue 3,S115,28.8,73.8,1.5,
2024-04-01T00:00:00,Upper Changi Road North,S24,28.2,80.4,,
2024-04-01T00:00:00,West Coast Highway,S116,28.7,80.1,4.4,
2024-04-01T00:00:00,Woodlands Avenue 9,S104,27.3,93.3,4.1,
2024-04-01T01:00:00,Ang Mo Kio Avenue 5,S109,28.0,76.9,2.0,
2024-04-01T01:00:00,Banyan Road,S117,28.6,79.2,1.9,
2024-04-01T01:00:00,Clementi Road,S50,27.5,99.4,2.5,
2024-04-01T01:00:00,East Coast Parkway,S107,29.1,77.6,2.7,
2024-04-01T01:00:00,Kim Chuan Road,S43,28.7,76.3,4.0,
2024-04-01T01:00:00,Nanyang Avenue,S44,27.7,85.5,,
2024-04-01T01:00:00,Old Choa Chu Kang Road,S121,26.9,95.3,2.2,
2024-04-01T01:00:00,Scotts Road,S111,28.1,78.1,2.1,
2024-04-01T01:00:00,Tuas South Avenue 3,S115,28.7,74.8,2.0,
2024-04-01T01:00:00,Upper Changi Road North,S24,27.8,80.6,,
2024-04-01T01:00:00,West Coast Highway,S116,28.5,80.2,5.3,
2024-04-01T01:00:00,Woodlands Avenue 9,S104,27.2,90.1,2.6,
2024-04-01T02:00:00,Ang Mo Kio Avenue 5,S109,27.8,77.8,2.2,
2024-04-01T02:00:00,Banyan Road,S117,28.6,78.0,2.2,
2024-04-01T02:00:00,Clementi Road,S50,27.3,99.4,1.4,
2024-04-01T02:00:00,East Coast Parkway,S107,28.5,80.2,2.5,
2024-04-01T02:00:00,Kim Chuan Road,S43,28.5,75.3,4.5,
2024-04-01T02:00:00,Nanyang Avenue,S44,27.3,86.3,,
2024-04-01T02:00:00,Old Choa Chu Kang Road,S121,26.8,94.4,2.3,
2024-04-01T02:00:00,Scotts Road,S111,28.1,75.3,1.9,
2024-04-01T02:00:00,Tuas South Avenue 3,S115,28.0,77.2,0.8,
2024-04-01T02:00:00,Upper Changi Road North,S24,27.6,81.0,,
2024-04-01T02:00:00,West Coast Highway,S116,28.2,81.2,4.4,
2024-04-01T02:00:00,Woodlands Avenue 9,S104,27.6,85.7,4.3,
2024-04-01T03:00:00,Ang Mo Kio Avenue 5,S109,27.6,77.5,2.4,
2024-04-01T03:00:00,Banyan Road,S117,28.4,77.8,1.5,
2024-04-01T03:00:00,Clementi Road,S50,27.0,99.4,1.3,
2024-04-01T03:00:00,East Coast Parkway,S107,28.2,80.1,2.4,
2024-04-01T03:00:00,Kim Chuan Road,S43,28.1,77.0,4.2,
2024-04-01T03:00:00,Nanyang Avenue,S44,27.4,84.3,,
2024-04-01T03:00:00,Old Choa Chu Kang Road,S121,26.9,89.6,1.6,
2024-04-01T03:00:00,Scotts Road,S111,28.0,76.0,1.8,
2024-04-01T03:00:00,Tuas South Avenue 3,S115,28.3,76.0,1.2,
2024-04-01T03:00:00,Upper Changi Road North,S24,27.4,82.2,,
2024-04-01T03:00:00,West Coast Highway,S116,28.2,79.0,4.8,
2024-04-01T03:00:00,Woodlands Avenue 9,S104,27.1,89.9,2.9,
2024-04-01T04:00:00,Ang Mo Kio Avenue 5,S109,27.3,79.8,1.3,
2024-04-01T04:00:00,Banyan Road,S117,28.0,80.1,2.3,
2024-04-01T04:00:00,Clementi Road,S50,27.0,99.4,1.3,
2024-04-01T04:00:00,East Coast Parkway,S107,28.0,83.8,1.6,
2024-04-01T04:00:00,Kim Chuan Road,S43,27.9,78.1,3.1,
2024-04-01T04:00:00,Nanyang Avenue,S44,27.1,86.2,,
2024-04-01T04:00:00,Old Choa Chu Kang Road,S121,26.5,93.1,1.9,
2024-04-01T04:00:00,Scotts Road,S111,27.7,77.6,1.2,
2024-04-01T04:00:00,Tuas South Avenue 3,S115,27.7,78.8,0.8,
2024-04-01T04:00:00,Upper Changi Road North,S24,27.2,84.3,,
2024-04-01T04:00:00,West Coast Highway,S116,27.9,81.6,4.8,
2024-04-01T04:00:00,Woodlands Avenue 9,S104,27.1,87.9,3.6,
2024-04-01T05:00:00,Ang Mo Kio Avenue 5,S109,27.3,79.9,3.0,
2024-04-01T05:00:00,Banyan Road,S117,28.3,78.4,2.4,
2024-04-01T05:00:00,Clementi Road,S50,26.8,99.4,1.5,
2024-04-01T05:00:00,East Coast Parkway,S107,27.8,85.6,0.8,
2024-04-01T05:00:00,Kim Chuan Road,S43,27.6,80.5,4.3,
2024-04-01T05:00:00,Nanyang Avenue,S44,27.3,84.9,,
2024-04-01T05:00:00,Old Choa Chu Kang Road,S121,26.4,91.3,1.3,
2024-04-01T05:00:00,Scotts Road,S111,27.6,77.8,2.8,
2024-04-01T05:00:00,Tuas South Avenue 3,S115,28.0,77.9,0.8,
2024-04-01T05:00:00,Upper Changi Road North,S24,27.1,85.6,,
2024-04-01T05:00:00,West Coast Highway,S116,27.9,81.7,3.6,
2024-04-01T05:00:00,Woodlands Avenue 9,S104,27.0,89.6,3.3,
2024-04-01T06:00:00,Ang Mo Kio Avenue 5,S109,27.1,83.0,1.0,
2024-04-01T06:00:00,Banyan Road,S117,28.2,79.6,3.2,
2024-04-01T06:00:00,Clementi Road,S50,26.8,99.4,1.2,
2024-04-01T06:00:00,East Coast Parkway,S107,28.0,82.6,2.8,
2024-04-01T06:00:00,Kim Chuan Road,S43,27.8,81.2,1.9,
2024-04-01T06:00:00,Nanyang Avenue,S44,27.2,84.9,,
2024-04-01T06:00:00,Old Choa Chu Kang Road,S121,26.4,92.9,1.0,
2024-04-01T06:00:00,Scotts Road,S111,27.4,79.4,1.4,
2024-04-01T06:00:00,Tuas South Avenue 3,S115,28.0,77.5,0.8,
2024-04-01T06:00:00,Upper Changi Road North,S24,27.1,86.8,,
2024-04-01T06:00:00,West Coast Highway,S116,27.9,81.9,4.3,
2024-04-01T06:00:00,Woodlands Avenue 9,S104,27.1,89.6,2.4,
2024-04-01T07:00:00,Ang Mo Kio Avenue 5,S109,27.3,82.7,3.1,
2024-04-01T07:00:00,Banyan Road,S117,28.1,80.8,1.9,
2024-04-01T07:00:00,Clementi Road,S50,26.8,99.4,1.5,
2024-04-01T07:00:00,East Coast Parkway,S107,28.2,82.2,3.8,
2024-04-01T07:00:00,Kim Chuan Road,S43,27.6,83.2,4.9,
2024-04-01T07:00:00,Nanyang Avenue,S44,26.7,87.6,,
2024-04-01T07:00:00,Old Choa Chu Kang Road,S121,26.3,93.0,1.2,
2024-04-01T07:00:00,Scotts Road,S111,27.4,80.6,0.9,
2024-04-01T07:00:00,Tuas South Avenue 3,S115,27.8,79.8,0.9,
2024-04-01T07:00:00,Upper Changi Road North,S24,27.2,86.6,,
2024-04-01T07:00:00,West Coast Highway,S116,27.8,83.0,3.9,
2024-04-01T07:00:00,Woodlands Avenue 9,S104,26.7,92.8,2.7,
2024-04-01T08:00:00,Ang Mo Kio Avenue 5,S109,27.5,83.1,3.0,
2024-04-01T08:00:00,Banyan Road,S117,28.3,81.6,2.1,
2024-04-01T08:00:00,Clementi Road,S50,27.3,99.4,2.0,
2024-04-01T08:00:00,East Coast Parkway,S107,28.8,79.4,6.1,
2024-04-01T08:00:00,Kim Chuan Road,S43,28.2,80.0,4.8,
2024-04-01T08:00:00,Nanyang Avenue,S44,26.8,87.7,,
2024-04-01T08:00:00,Old Choa Chu Kang Road,S121,26.7,91.7,1.7,
2024-04-01T08:00:00,Scotts Road,S111,27.9,78.8,1.6,
2024-04-01T08:00:00,Tuas South Avenue 3,S115,27.8,81.3,1.1,
2024-04-01T08:00:00,Upper Changi Road North,S24,27.9,84.8,,
2024-04-01T08:00:00,West Coast Highway,S116,28.1,82.5,5.9,
2024-04-01T08:00:00,Woodlands Avenue 9,S104,27.0,93.0,2.7,
2024-04-01T09:00:00,Ang Mo Kio Avenue 5,S109,28.5,78.5,1.5,
2024-04-01T09:00:00,Banyan Road,S117,29.1,77.3,2.5,
2024-04-01T09:00:00,Clementi Road,S50,28.6,99.3,1.7,
2024-04-01T09:00:00,East Coast Parkway,S107,29.0,78.0,4.5,
2024-04-01T09:00:00,Kim Chuan Road,S43,28.9,76.8,3.8,
2024-04-01T09:00:00,Nanyang Avenue,S44,28.9,79.8,,
2024-04-01T09:00:00,Old Choa Chu Kang Road,S121,28.6,84.1,2.5,
2024-04-01T09:00:00,Scotts Road,S111,28.6,76.2,1.6,
2024-04-01T09:00:00,Tuas South Avenue 3,S115,28.7,78.0,1.3,
2024-04-01T09:00:00,Upper Changi Road North,S24,28.6,79.8,,
2024-04-01T09:00:00,West Coast Highway,S116,29.6,77.0,4.1,
2024-04-01T09:00:00,Woodlands Avenue 9,S104,28.2,86.8,2.0,
2024-04-01T10:00:00,Ang Mo Kio Avenue 5,S109,29.7,72.4,2.1,
2024-04-01T10:00:00,Banyan Road,S117,30.5,69.2,2.1,
2024-04-01T10:00:00,Clementi Road,S50,30.0,86.5,2.3,
2024-04-01T10:00:00,East Coast Parkway,S107,29.6,74.0,3.7,
2024-04-01T10:00:00,Kim Chuan Road,S43,29.7,72.3,5.5,
2024-04-01T10:00:00,Nanyang Avenue,S44,30.1,72.6,,
2024-04-01T10:00:00,Old Choa Chu Kang Road,S121,29.7,76.5,3.8,
2024-04-01T10:00:00,Scotts Road,S111,30.8,66.1,1.7,
2024-04-01T10:00:00,Tuas South Avenue 3,S115,30.0,74.2,2.7,
2024-04-01T10:00:00,Upper Changi Road North,S24,29.5,74.9,,
2024-04-01T10:00:00,West Coast Highway,S116,29.9,72.9,6.3,
2024-04-01T10:00:00,Woodlands Avenue 9,S104,30.1,77.5,2.7,
2024-04-01T11:00:00,Ang Mo Kio Avenue 5,S109,30.3,67.5,3.2,
2024-04-01T11:00:00,Banyan Road,S117,32.1,57.4,2.3,
2024-04-01T11:00:00,Clementi Road,S50,30.8,77.7,2.2,
2024-04-01T11:00:00,East Coast Parkway,S107,30.0,72.0,4.3,
2024-04-01T11:00:00,Kim Chuan Road,S43,30.4,68.7,5.7,
2024-04-01T11:00:00,Nanyang Avenue,S44,31.6,65.5,,
2024-04-01T11:00:00,Old Choa Chu Kang Road,S121,31.5,67.7,2.7,
2024-04-01T11:00:00,Scotts Road,S111,31.4,61.7,1.3,
2024-04-01T11:00:00,Tuas South Avenue 3,S115,30.6,68.0,4.0,
2024-04-01T11:00:00,Upper Changi Road North,S24,30.9,68.9,5.8,
2024-04-01T11:00:00,West Coast Highway,S116,30.9,69.0,4.8,
2024-04-01T11:00:00,Woodlands Avenue 9,S104,30.2,72.0,5.1,
2024-04-01T12:00:00,Ang Mo Kio Avenue 5,S109,30.9,65.6,2.2,
2024-04-01T12:00:00,Banyan Road,S117,31.2,64.2,3.8,
2024-04-01T12:00:00,Clementi Road,S50,31.9,65.2,3.3,
2024-04-01T12:00:00,East Coast Parkway,S107,30.5,71.7,4.5,
2024-04-01T12:00:00,Kim Chuan Road,S43,30.8,67.1,5.4,
2024-04-01T12:00:00,Nanyang Avenue,S44,33.2,60.2,,
2024-04-01T12:00:00,Old Choa Chu Kang Road,S121,32.9,61.4,2.6,
2024-04-01T12:00:00,Scotts Road,S111,30.5,64.8,2.9,
2024-04-01T12:00:00,Sentosa,S60,31.1,68.2,,
2024-04-01T12:00:00,Tuas South Avenue 3,S115,31.6,61.9,4.2,
2024-04-01T12:00:00,Upper Changi Road North,S24,31.0,69.1,4.8,
2024-04-01T12:00:00,West Coast Highway,S116,33.0,59.5,3.5,
2024-04-01T12:00:00,Woodlands Avenue 9,S104,31.1,64.9,3.0,
2024-04-01T13:00:00,Ang Mo Kio Avenue 5,S109,31.3,62.9,3.4,
2024-04-01T13:00:00,Banyan Road,S117,28.7,83.1,3.4,
2024-04-01T13:00:00,Clementi Road,S50,33.4,57.9,2.0,
2024-04-01T13:00:00,East Coast Parkway,S107,29.9,75.8,7.2,
2024-04-01T13:00:00,Kim Chuan Road,S43,31.2,65.1,3.9,
2024-04-01T13:00:00,Nanyang Avenue,S44,33.6,52.4,,
2024-04-01T13:00:00,Old Choa Chu Kang Road,S121,32.3,64.0,3.2,
2024-04-01T13:00:00,Scotts Road,S111,30.9,63.8,3.7,
2024-04-01T13:00:00,Sentosa,S60,30.5,70.7,,
2024-04-01T13:00:00,Tuas South Avenue 3,S115,32.8,53.6,3.7,
2024-04-01T13:00:00,Upper Changi Road North,S24,32.1,65.5,4.1,
2024-04-01T13:00:00,West Coast Highway,S116,31.1,69.7,7.7,
2024-04-01T13:00:00,Woodlands Avenue 9,S104,31.7,62.9,1.2,
2024-04-01T14:00:00,Ang Mo Kio Avenue 5,S109,32.1,57.7,2.9,
2024-04-01T14:00:00,Banyan Road,S117,30.1,74.4,3.8,
2024-04-01T14:00:00,Clementi Road,S50,31.9,63.4,3.1,
2024-04-01T14:00:00,East Coast Parkway,S107,29.4,79.5,7.5,
2024-04-01T14:00:00,Kim Chuan Road,S43,32.0,61.6,4.5,
